95036888	9748
1886529645	43434
117657268	10846
628300141	25065
138500378	11768
210277035	14500
1226391912	35019
227737739	15090
1120835106	33478
1141786805	33790
1713784911	41397
1446528885	38033
1183321020	34399
500554690	22373
1548254011	39347
2144025210	46303
744828576	27291
1700001638	41231
1998797413	44707
808145968	28427
1863930315	43173
1863897209	43172
130098584	11406
1543248809	39284
888737090	29811
2125209531	46099
83835223	9156
1604853591	40060
134367965	11591
483898996	21997
1606731444	40084
229404854	15146
222944993	14931
1724388712	41525
857704995	29286
361445372	19011
1934665747	43984
2084096907	45651
589183111	24273
908017205	30133
1078400065	32839
155484374	12469
207062443	14389
114237437	10688
656039065	25613
1755316454	41896
110778999	10525
1400867641	37428
1307834445	36163
2109576413	45930
61529961	7844
1024281112	32004
1825989974	42731
191628545	13842
420046274	20495
567243416	23816
169354428	13013
503881497	22447
24613359	4961
303722394	17427
987780493	31428
1631344803	40389
533127248	23089
1210725487	34795
1208249867	34759
1390832243	37293
1572170859	39650
995431967	31550
1327445502	36434
13870322	3724
1903449172	43628
258361919	16073
169354697	13013
2110511615	45940
372599356	19302
825393762	28729
1718344422	41452
483378356	21985
78777755	8875
878695219	29642
445471121	21106
140307716	11845
1902976331	43623
123977447	11134
331936261	18219
175538957	13249
691220863	26291
501290689	22389
679420454	26065
715834223	26755
805013083	28372
1667200948	40831
199695378	14131
1338140331	36580
730442787	27026
1407945246	37522
581488926	24114
155129998	12455
255893565	15996
1908934429	43691
169000320	13000
11859089	3443
19812700	4451
338355017	18394
2122370705	46069
392412057	19809
1163748779	34113
1693231479	41148
875790413	29593
1242526534	35249
424443050	20602
1321261534	36349
1382834250	37186
179935733	13414
1445238981	38016
1714770511	41409
355474691	18854
2136459844	46221
68577553	8281
1034895145	32169
704810419	26548
873590636	29556
554612445	23550
904505798	30075
64247320	8015
1285055232	35847
164967396	12843
645736246	25411
1440185230	37949
420860961	20514
407187027	20178
1609185551	40114
432720050	20801
426999728	20663
1947540568	44130
407607107	20189
819411785	28625
963805700	31045
2100838586	45834
1695202198	41172
58848586	7671
377797988	19437
868980084	29478
1441682837	37969
557733722	23616
166735417	12912
1008969700	31764
913208413	30219
155711613	12478
1077547253	32826
1948103558	44137
860522033	29334
1951137890	44171
355232356	18847
1765027831	42012
2015385210	44893
1640287588	40500
1929995227	43931
513637808	22663
932989171	30544
203372540	14260
920824836	30345
394691074	19866
636092590	25220
1347824564	36712
194747994	13955
1043699698	32306
19752701	4444
1158553694	34037
997054636	31576
1714954899	41412
1217402281	34891
1374852625	37079
436451335	20891
511601470	22618
1932586347	43961
603186752	24559
1520571170	38994
698311112	26425
758898365	27548
450634776	21228
498931022	22336
1619420398	40242
254289018	15946
854163378	29226
1236964581	35170
122190580	11053
346967319	18627
1019476160	31929
635828388	25215
1279956490	35776
1222848700	34969
1556653224	39454
1674647564	40922
1858941291	43115
756994140	27513
1869395558	43236
755157341	27480
776746841	27870
880465605	29672
1752211977	41859
344218092	18553
2097867886	45802
979580954	31298
780669427	27940
461985708	21493
764683653	27652
1383856179	37200
1982556878	44525
1462994765	38249
2142754545	46289
285708006	16902
1961925788	44293
1614691295	40183
539997024	23237
668605518	25857
704172229	26536
662187604	25733
1015572837	31868
1723648389	41516
1298015993	36027
148045679	12167
799013442	28266
707185569	26592
1822693243	42693
510471085	22593
1464179710	38264
1544605154	39301
1265628426	35575
93442903	9666
277587111	16660
870356755	29501
437660996	20920
227971349	15098
1849937710	43010
1218330423	34904
689957057	26267
467137715	21613
454702955	21323
525030287	22913
1930132481	43933
449973852	21212
810738294	28473
1744574621	41768
2064665147	45438
1350735318	36752
265696491	16300
621353728	24926
2012922923	44865
1281269329	35794
197518470	14054
1163455268	34109
1429315008	37806
996531912	31567
1870640837	43250
1104524604	33234
1507002997	38820
1187336899	34457
501646110	22397
625147775	25002
1280779803	35787
779233221	27914
1495504530	38671
1718440799	41454
1007204570	31736
1197958592	34611
789287574	28094
1697161627	41196
1665096308	40805
1243990529	35270
74708266	8643
1447745141	38049
1693964381	41157
885446560	29756
1044836114	32323
1611145881	40139
88698231	9417
1310532605	36201
85015961	9220
2101621154	45843
444318286	21078
282534431	16808
1117592774	33430
1873633295	43285
1279066343	35764
840749963	28995
830674251	28821
638585692	25270
2028086863	45034
1332320361	36500
1263733467	35549
1161383018	34079
2111553582	45951
611754350	24733
732340169	27061
971274504	31165
1809712942	42540
1521627743	39008
520952483	22824
1327325602	36432
618134625	24862
595660749	24406
627587095	25051
164615358	12830
1481107310	38485
1672423209	40895
1775761239	42139
1569805541	39620
835472167	28904
1860777201	43136
1523943047	39037
1279790453	35774
2143311632	46295
494052173	22227
1005940100	31716
1274894328	35705
1334802136	36534
1836614351	42855
1913480020	43743
1215405351	34862
1021451064	31960
1029729840	32089
229304721	15142
985520998	31393
1641484190	40515
961644890	31010
1956795502	44235
1303713484	36106
335788986	18324
330264337	18173
483555439	21989
953923611	30885
925925087	30429
1111142534	33333
1118538969	33444
259548749	16110
636082096	25220
746816561	27327
1829354290	42770
1471554263	38360
460110114	21450
1205813689	34724
603861068	24573
455938098	21352
1699865862	41229
1609801169	40122
1730832426	41603
887184350	29785
1298931872	36040
1496828799	38688
2102589702	45854
172899289	13149
379074991	19469
184410775	13579
1158420287	34035
2020559181	44950
1146055666	33853
967732142	31108
1176789017	34304
1481844652	38494
1297996479	36027
1660344456	40747
288284615	16978
76437918	8742
624003343	24980
1406823584	37507
335986667	18329
1260085439	35497
6156497	2481
17857309	4225
584156054	24169
466266611	21593
1223670998	34981
1188017122	34467
922204710	30367
776053212	27857
650334643	25501
505553488	22484
1663237563	40782
1949266516	44150
2002382287	44747
1618343617	40228
2122165805	46066
233973630	15296
1802754392	42458
1133102444	33661
107049163	10346
801326410	28307
2100834586	45834
1283838181	35830
135687414	11648
1251347418	35374
796698989	28225
423972029	20590
1327785336	36438
1420702332	37692
1830795614	42787
1663772004	40789
533304123	23093
1836952111	42859
1681629313	41007
1117460177	33428
155735075	12479
757816664	27528
157993652	12569
1077939785	32831
1533869876	39164
808328295	28431
1583493273	39793
1049623791	32397
610111163	24700
1438391913	37926
520483760	22814
584793320	24182
1672365543	40894
175754505	13257
1717895765	41447
1779414707	42183
977080915	31258
1671246703	40880
915769240	30261
1112768330	33358
775110473	27840
1712468229	41381
1536740359	39201
2102895810	45857
985686914	31395
1220052325	34929
1619184166	40239
1518991037	38974
909520789	30158
1153329831	33960
488967567	22112
1065255864	32638
1911146495	43716
646961219	25435
2143195649	46294
1297532724	36021
1455289514	38148
1579205274	39739
