[20,53,53,22,-9,39,20,39,4,42,9,47,35,40,7,40,29,-6,-3,13,15,49,27,44,10,52,33,14,43,59,3,33,52,26,-5,13,4,56,-9,18,37,41,4,42,51,52,52,20,17,60,43,42,8,40,25,60,31,-3,13,44,27]	1
[10,7,12,-2,-10,9,3,-6,-5,-3,-4,-8,3,9]	1
[7,2,2,2,-7,8,8,3,3,5,-1,18,-1,-3,-7,-9,8,1,4]	6
[51,55,16,-1,63,21,39,-10,14,7,6,55,-2,10,59,31,59,7,8,25,-5,19,31,25,10,62,36,51,58,51,16,44,41,19,54,16,50,5,-6,0,22,10,-10,7,8,36,48,2,31,44,15,36,50,56,49,-5,30,20,56,23,59,59,55,35,13]	1
[-6,4,-6,4,3,3,-6,4,0,9,7]	1
[44,48,31,53,24,56,6,18,33,20,-5,-2,-2,-2,53,-9,11,13,35,34,22,-6,28,11,44,52,43,42,-9,4,14,45,12,56,41,-4,5,7,42,49,55,47,7,13,55,4,14,9,27,-8,54,-8,13,42,31,17,37]	1
[48,27,43,42,-7,37,17,53,57,47,3,22,29,17,-1,40,41,36,8,23,20,42,12,42,47,24,45,13,19,-1,21,9,36,14,-6,47,1,29,42,1,26,56,33,5,23,51,56,15,29,14,48,-1,-2,11,51,-4,45,47]	2
[14,30,43,13,29,15,38,45,36,16,3,38,24,42,11,-10,-4,20,8,9,26,31,36,-10,46,44,9,43,-4,33,42,20,16,-3,3,14,23,-6,12,28,36,41,19,30,-5,-1,30]	1
[55,55,45,13,59,-4,22,3,34,4,-8,32,-3,15,60,20,55,30,-7,36,34,15,6,7,6,0,7,38,18,45,12,12,-1,27,-5,-2,34,58,11,38,33,45,9,40,30,40,0,24,9,34,31,53,59,7,31,36,18,48,44,6,-7]	1
[-9,9,4,0,-1,14,2,14,-1,-1,11,0,19,13,6,19,12,12,16,10,5]	1
[50,20,36,51,15,-3,39,42,-10,20,9,42,10,48,7,-2,9,16,62,21,45,39,57,30,20,-3,-3,35,2,9,-1,40,40,45,27,-9,52,54,21,52,10,18,9,8,54,26,-6,-1,52,-8,8,33,19,1,51,49,9,58,-1,-1,4,60,49,32]	3
[-4,-5,0,-2,-6,-3,-6,8,4,-4]	1
[4,27,-9,35,24,11,25,8,-9,16,65,60,10,13,24,-2,-9,-10,25,9,36,29,50,46,48,35,67,-8,22,66,-7,36,0,-6,56,9,-10,12,2,-8,38,-2,37,34,21,-7,17,-2,-7,53,17,15,67,52,-8,47,18,-9,24,50,42,27,-8,27,31,58,21,7,2]	1
[4,29,53,19,-8,60,59,-3,8,9,53,51,14,-7,53,4,54,19,-6,62,59,26,32,-3,31,1,57,32,67,61,24,3,50,37,60,53,29,52,10,-3,21,-5,59,-5,26,44,9,13,23,42,35,42,28,0,0,-9,39,17,33,38,38,17,1,20,65,21,33,54]	2
[1,10,12,6,16,17,4,20,0,16,1,28,11,30,1,10,53,4,48,-9,50,20,0,25,44,-9,50,24,48,11,41,-4,31,-1,13,-8,28,29,22,38,-8,35,11,15,12,24,36,10,39,29,11,34,-5,23,4]	2
[12,2,7,-6,-3,-4,13,12,5,-1,-10,-7,14,11,3,3]	1
[41,28,5,17,40,4,43,28,20,39,-1,-3,10,-6,19,2,35,17,31,11,17,23,12,6,15,-4,33,-10,35,4,13,-6,42,-10,21,0,4,20,1,34,31,10,4,-2]	3
[-3,14,16,1,-4,7,8,15,4,16,-7,4,17,9,-7,0,0,-3,14,18]	2
[31,16,7,6,4,28,45,12,-2,38,38,46,55,44,-1,13,-7,35,49,40,26,-8,51,46,13,13,54,-2,28,-7,32,0,19,20,56,34,58,43,27,37,22,46,25,58,31,34,52,5,10,43,56,17,16,48,45,40,42,11,19]	1
[23,8,40,35,-5,33,34,-10,21,0,15,8,46,38,10,7,19,-3,35,16,20,35,50,47,27,-9,22,45,28,12,33,-3,28,21,40,34,1,22,32,32,31,-7,51,23,42,9,40,9,14,23,35,42]	2
[21,26,19,8,-6,-2,-6,-3,14,-4,27,7,4,-1,-10,15,13,23,-10,9,-8,11,19,25,3,8,4,-1]	1
[22,10,19,-7,-9,0,18,7,23,-8,4,9,-4,-5,-3,13,19,8,-7,17,11,-9,-2,23,11]	1
[40,40,-2,39,16,34,-4,15,9,37,38,2,1,40,32,28,2,7,19,35,-6,3,-4,15,31,16,4,28,32,-5,24,6,-7,32,3,19,0,38,20,19,33,17]	5
[29,7,-2,-9,5,11,37,-10,50,2,10,16,12,-9,17,44,41,27,22,2,10,25,5,48,21,27,10,14,-9,-9,27,31,11,38,32,26,-2,20,28,-1,33,48,26,-6,-9,-6,48,44,31,21,-5]	1
[15,11,-5,23,13,13,9,1,-2,19,5,-3,1,-10,8,12,-1,18,23,9,-6,-10,0,21,19,1,24]	2
[6,24,12,-1,13,4,-6,13,18,19,13,21,13,3,21,11,16,2,14,19,-3,0,-10,21,14,-8]	1
[55,30,58,56,11,64,37,54,30,-2,23,38,8,38,53,28,62,16,10,63,61,58,57,25,8,25,53,11,42,17,21,9,58,15,52,56,14,25,22,31,10,56,4,5,29,44,44,3,-4,41,1,44,34,46,56,52,58,44,-2,12,49,7,8,42,9]	2
[-2,10,-6,-3,15,17,-8,-1,-1,17,4,9,-2,-5,6,-5,-1,-1,19,-1,-1,17,-9]	1
[11,1,6,11,5,5,-6,9,-3,9,5,4,2,-8,16,-6,-4,2,3]	7
[7,14,12,5,8,22,-1,26,20,9,27,4,29,25,23,-8,12,27,7,3,-1,25,-3,-10,27,4,20,3,30,-10,13]	1
[2,3,-6,-5,-9,8,-9,-9,-3,-3]	1
[6,-10,-4,-3,5,-4,-2,-1,-5,-1,10,-4]	1
[13,38,23,28,-2,-3,36,31,31,-4,16,24,5,7,21,0,37,30,29,-6,-5,8,21,29,16,-4,0,-8,30,3,32,9,3,16,-2,16,28,-4,13]	1
[4,9,17,-8,19,-5,10,8,-2,7,13,6,2,17,-9,18,-5,-7,5,1]	3
[3,5,-3,-10,3,-4,9,7,-3,-1]	1
[-1,38,54,4,26,5,21,3,35,-1,13,46,-8,6,29,45,59,12,-10,27,58,40,51,43,2,56,43,37,18,-2,57,58,6,50,1,42,-6,-8,16,-1,1,39,55,4,15,23,19,13,45,19,10,2,-1,0,16,42,27,29,49,15,-3]	7
[26,7,-10,23,24,-2,28,-7,4,24,5,29,12,9,25,-5,4,3,19,8,-6,6,-2,25,6,-5,19,4,22,15]	1
[3,-6,6,13,34,35,23,35,-8,-7,31,23,12,22,11,29,14,-7,21,10,-6,20,3,25,22,23,5,-4,3,0,-9,-5,31,33,-3,28,10]	1
[9,4,5,-3,-2,-1,-9,1,1,6,-4,-9]	2
[10,24,32,27,-9,46,8,13,46,47,3,22,14,17,23,20,12,39,20,45,5,-7,16,25,-6,8,4,2,4,24,2,23,49,4,25,41,36,55,1,12,48,23,4,5,18,7,36,29,53,49,2,-3,3,31,5,1]	6
[-7,14,31,39,1,11,11,5,9,12,38,4,4,17,21,33,26,35,34,18,10,25,17,3,18,2,44,4,5,2,7,38,41,3,17,40,39,-9,4,25,31,37,-9,25,2,20]	6
[1,18,9,3,12,2,0,35,40,4,40,7,26,15,44,0,-2,5,37,-10,0,4,25,33,2,28,27,1,-1,5,9,25,43,-7,27,46,2,2,10,9,34,35,-10,1,2,4,-2,29,1]	6
[3,1,-3,4,4,-7,10,13,2,14,1,-1,-1,1,13,-2,-5,4,3,4,11,20,11,5]	6
[15,17,-4,4,1,16,-5,6,16,24,1,-10,20,-1,4,7,1,16,1,-7,11,13,2,2,15,12,14]	3
[41,16,65,7,56,5,64,14,67,2,3,20,-10,25,-8,10,2,59,9,6,43,4,22,50,41,37,5,21,-2,34,34,60,22,6,4,27,1,61,45,38,31,62,63,-10,4,60,21,4,4,33,40,26,16,34,51,1,5,10,20,-1,54,44,3,21,63,40,4,4]	8
[3,28,-7,3,-7,22,-3,15,4,25,26,12,27,-2,5,5,4,26,24,15,7,22,29,-7,-5,27,-2,1,8,11,13,1]	2
[-3,9,16,4,5,16,-4,9,26,2,1,19,-1,25,7,22,2,-7,14,2,5,-6,1,17,3,24,-4,17,15]	6
[-4,5,38,-8,40,20,-8,3,39,45,17,1,15,3,3,21,5,28,23,9,25,-1,40,1,9,2,4,18,37,-5,12,24,45,9,39,34,11,45,33,3,-3,34,32,4,1,5,20,19,3,36,13,6]	7
[4,17,14,1,15,18,4,-1,17,11,48,4,27,66,41,38,43,58,10,49,28,43,6,2,46,-4,20,54,67,34,52,1,29,2,46,-6,52,22,61,12,32,54,5,31,24,32,67,24,-4,65,64,-3,-1,1,42,20,0,58,7,8,6,5,29,4,44,26,47,2]	3
[3,17,7,16,16,8,-4,5,-4,3,-2,18,34,5,1,-7,3,3,27,8,23,3,-3,2,27,8,15,7,-6,15,23,-6,3,2,5,23,21,3,2]	4
[13,-5,15,11,-3,1,1,15,0,4,3,16,-1,-2,7,16,5,-2,1,4]	2
[12,34,41,9,14,9,26,13,13,4,19,5,19,18,-1,6,5,32,-9,8,35,-6,41,-2,11,41,-6,13,17,-8,41,34,-2,40,2,24,21,36,1,22,1,3]	7
[3,4,2,2,9,5,1,13,-1,-1,-4,3,15,-10,6,10]	7
[-1,-3,1,-5,5,-2,5,10,9,7,-3,2]	3
[40,52,3,4,-6,33,27,-4,63,56,-1,-10,4,2,8,41,22,42,21,5,10,-6,44,5,66,1,60,26,56,32,41,64,38,52,24,1,63,2,2,9,41,39,20,52,13,16,28,-10,58,3,58,66,-7,23,-8,3,66,8,59,38,17,1,7,62,59,18,34]	6
[20,28,4,-10,29,-10,20,15,1,4,24,31,23,26,3,21,3,14,4,2,5,29,2,24,-8,1,19,14,23,-5,5,21,19,23,33]	6
[-4,24,32,25,16,-8,3,-5,-6,30,3,3,29,-5,6,-3,1,29,-2,4,4,7,14,20,5,0,25,2,13,26,-9,7,6,33]	8
[0,9,10,1,-9,17,4,0,3,11,3,1,-1,6,-1,10,-2,9]	2
[2,10,12,20,4,19,16,-10,17,-6,-6,4,12,-5,3,18,-5,-6,3,6,4,13]	1
[43,1,3,10,19,2,5,29,24,3,-2,5,3,37,4,30,29,50,21,45,48,18,-9,2,4,0,26,44,53,42,15,2,0,-4,4,5,51,23,47,21,-7,16,43,31,1,51,39,-4,-1,20,2,16,41,52,28,36]	6
[1,10,1,-8,4,0,16,42,22,28,4,32,-9,36,20,-9,39,34,29,-2,-9,4,3,18,34,-5,3,35,4,40,34,10,10,16,26,8,1,13,17,2,3,4,4]	5
[-8,22,31,2,-6,-2,29,8,1,15,18,4,5,2,22,2,12,4,3,23,4,21,5,32,5,0,2,-10,24,1,8,22,20,1]	6
[18,9,10,-4,-10,-10,-5,5,1,2,6,4,19,4,18,3,4,3,-3,10,3]	7
[52,-7,-10,60,41,-6,10,1,60,30,3,54,37,50,-7,18,61,20,4,17,43,30,35,-6,2,1,49,31,3,2,52,4,4,1,-7,42,15,47,5,32,5,33,-10,4,47,51,45,2,35,59,19,38,20,60,28,55,44,57,54,2,1,-8]	6
[24,-7,3,-3,32,31,30,12,4,31,21,-5,43,22,27,1,17,1,16,6,2,2,5,2,43,2,13,4,22,29,24,0,-1,3,-8,18,1,40,13,23,4,5,15,8]	7
[1,-7,20,38,25,42,3,-4,16,7,33,3,-9,3,38,26,51,36,6,-3,8,1,34,28,47,3,1,-3,-8,8,39,35,1,3,45,20,4,-1,49,-9,29,13,1,27,37,-1,33,8,7,38,40,8,4]	2
[39,27,-9,39,9,1,1,-5,2,5,11,38,11,-9,35,-8,32,2,27,29,40,6,4,17,41,5,-5,1,22,32,18,15,5,5,13,38,1,2,37,30,4,31,33,4]	3
[3,35,37,1,47,66,59,2,21,39,-3,38,4,3,11,7,1,14,26,29,17,32,5,4,4,5,24,55,61,1,33,-10,46,41,62,20,37,2,4,15,28,22,30,63,2,5,38,35,61,28,18,0,50,46,16,20,5,5,-8,-6,5,-8,9,4,52,66,38]	6
[22,38,5,12,46,12,-3,-3,46,24,32,-2,15,7,36,-8,4,3,36,36,5,2,-10,42,-6,30,-10,-7,23,-4,2,-7,7,16,18,17,17,3,4,-8,44,-6,-1,45,34,30,35]	1
[-10,-4,9,9,3,3,6,-1,6,4,3,9]	1
[12,-10,6,-6,10,3,3,-7,9,-4,-10,-2,2,4]	1
[25,19,18,3,-9,-7,4,30,19,-7,26,3,20,-9,2,-1,16,1,2,-5,23,-2,5,30,5,4,24,-2,7,16,2,4,32,4,33,-7,12,18]	6
[4,1,-5,1,4,17,-3,14,11,5,-1,-9,21,-10,4,-1,4,20,11,-6,3,-10,16]	2
[5,25,5,35,5,4,17,-6,9,5,28,-1,3,4,-2,24,9,13,5,34,2,1,2,21,-10,8,26,-6,20,-1,29,34,4,34,34,4]	6
[12,-1,-6,8,2,7,3,-7,0,0,13,-3,10,7,5]	1
[2,11,2,0,3,22,-5,3,2,-6,1,4,-4,-1,0,3,-1,5,-7,2,-8,1,1,22,5,-8,1]	6
[4,40,-10,17,3,5,34,26,-6,27,3,-7,-4,1,2,63,10,36,34,4,-7,42,-2,10,65,46,24,3,4,19,4,3,59,41,19,22,44,-8,2,65,2,-7,23,59,27,2,34,-4,24,59,11,8,17,5,26,37,1,53,20,17,4,30,27,65,13,45,1]	6
[-6,2,-9,5,3,12,-1,0,11,-4,18,1,-4,-8,9,-4,2,1,-6,1]	4
[-1,1,-4,-10,5,5,7,15,11,12,2,2,4,2,-10,6,16,2,7]	3
[4,-6,-6,-6,-2,6,3,9,10,12,5,-8,8]	1
[-6,3,5,10,3,5,15,6,-10,-7,-3,18,-4,2,2,13,-7,-6,16]	1
[6,7,5,11,3,4,3,5,0,-1,7,5,0,2]	1
[-4,18,12,2,1,-6,24,21,18,4,4,22,-2,0,1,12,-2,-2,5,26,5,11,-5,12,7,-5,13]	3
[-2,0,-8,16,15,10,0,17,12,-1,5,-3,8,1,-8,5,-7,-1]	2
[-10,5,-7,3,9,-2,-2,4,-7,2,-8,-3,8,-8,2]	1
[7,20,5,-6,-4,19,19,6,2,7,22,26,15,27,-7,3,2,12,0,10,27,8,27,24,-2,20,14,16,19]	1
[5,-3,13,-8,13,2,6,25,-1,18,17,-10,-6,11,24,4,3,26,5,5,7,3,2,5,18,2,27,3,6]	1
[18,21,20,16,2,24,37,-4,32,46,-6,-6,13,28,-9,3,25,1,1,44,38,41,5,-3,40,3,11,17,37,1,35,10,9,2,-1,42,34,5,22,52,38,11,6,58,45,44,5,55,2,28,52,1,55,42,7,-5,42,8,2,-6]	4
[99,94,96,11,92,5,91,89,57,85,66,63,84,81,79,61,74,78,77,30,64,13,58,18,70,69,51,12,32,34,9,43,39,8,1,38,49,27,21,45,47,44,53,52,48,19,50,59,3,40,31,82,23,56,37,41,16,28,22,33,65,42,54,20,29,25,10,26,4,60,67,83,62,71,24,35,72,55,75,0,2,46,15,80,6,36,14,73,76,86,88,7,17,87,68,90,95,93,97,98]	100
[100,95,97,12,93,6,92,90,58,86,67,64,85,82,80,62,75,79,78,31,65,14,59,19,71,70,52,13,33,35,10,44,40,9,2,39,50,28,22,46,48,45,54,53,49,20,51,60,4,41,32,83,24,57,38,42,17,29,23,34,66,43,55,21,30,26,11,27,5,61,68,84,63,72,25,36,73,56,76,1,3,47,16,81,7,37,15,74,77,87,89,8,18,88,69,91,96,94,98,99]	101
[98,93,95,10,91,4,90,88,56,84,65,62,83,80,78,60,73,77,76,29,63,12,57,17,69,68,50,11,31,33,8,42,38,7,0,37,48,26,20,44,46,43,52,51,47,18,49,58,2,39,30,81,22,55,36,40,15,27,21,32,64,41,53,19,28,24,9,25,3,59,66,82,61,70,23,34,71,54,74,-1,1,45,14,79,5,35,13,72,75,85,87,6,16,86,67,89,94,92,96,97]	99
